filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40
00990203.wav,0.12096615880727768,0.2617022395133972,2928.8427004143537,2659.3130599229853,5812.321915393833,0.1443720196310999,-92.14868927001953,55.980621337890625,-2.279768228530884,25.252445220947266,-12.745306968688965,12.9472017288208,-3.9489870071411133,12.140061378479004,11.578902244567871,0.32801342010498047,5.919599533081055,6.2014970779418945,0.01040103379637003,7.21535587310791,-3.975294351577759,8.336556434631348,-2.609504222869873,-2.1067395210266113,7.049569606781006,13.0877103805542,-6.594226360321045,-6.33634090423584,-11.220793724060059,2.4161715507507324,-4.876286506652832,3.975341320037842,-0.7472015619277954,0.9770362377166748,-0.2807057499885559,-8.623557090759277,-18.36992645263672,1.570601463317871,1.454468011856079,3.422636032104492,-3.8776192665100098,-2.1538286209106445,-4.585148334503174,3.555371046066284,-0.05129191651940346,0.8435896635055542
00990205.wav,0.07849965989589691,0.32428520917892456,1446.230803285344,1982.8794849282247,3205.53669711585,0.044972178180673894,-219.61831665039062,131.7321014404297,6.384397983551025,32.5924072265625,12.952190399169922,9.160454750061035,-2.0770325660705566,5.319199562072754,-7.586483478546143,-5.0938334465026855,-11.77076530456543,-2.7257020473480225,-5.578319549560547,-0.5846006870269775,-3.4667060375213623,-1.0612924098968506,-6.708823204040527,-4.1366868019104,-7.882857799530029,-0.5561188459396362,-1.933247447013855,1.462374210357666,-3.355708599090576,-0.9144975543022156,-5.870711326599121,-2.4432034492492676,-7.077906608581543,-2.251891851425171,-2.358046054840088,-0.6770403385162354,-6.0266523361206055,-2.605771780014038,-4.519290924072266,-4.760005950927734,-11.218856811523438,-6.203864097595215,-7.804823875427246,-2.1956467628479004,-0.8180469870567322,6.674265384674072
00990206.wav,0.1118427962064743,0.29373475909233093,1830.3221487543574,2150.0629862349574,3933.1704846654725,0.07571082554705655,-108.20743560791016,112.42955017089844,-8.694670677185059,36.90824890136719,-1.0866338014602661,-0.22345930337905884,-6.655141830444336,2.5672247409820557,0.23930241167545319,6.927746295928955,-4.790268421173096,9.933374404907227,5.307028770446777,5.372693061828613,2.0318593978881836,3.2472171783447266,-7.407435894012451,-0.7858105897903442,-4.87329626083374,0.8600461483001709,3.3629918098449707,6.312098503112793,-5.345426082611084,-1.3104287385940552,-4.573820114135742,4.573892593383789,-1.8792455196380615,2.742885112762451,1.2968593835830688,-2.425070285797119,-3.7809383869171143,4.9580302238464355,-0.43084070086479187,1.500988483428955,-3.685697317123413,-0.8349454402923584,-3.3541502952575684,5.149560928344727,-3.0064573287963867,0.3686080574989319
00990208.wav,0.09261595457792282,0.424640417098999,2391.759220256251,2426.5849680253227,4923.534419862964,0.12244907978054911,-120.99199676513672,84.17216491699219,-5.480930805206299,37.44468307495117,3.0843403339385986,8.555912971496582,0.17063550651073456,-0.8088212609291077,-11.091691017150879,3.88840913772583,0.2314830720424652,-7.453915119171143,-6.645318031311035,7.490365982055664,-4.1795830726623535,-3.4161832332611084,-6.250777721405029,5.695120811462402,-1.0151140689849854,-4.833587169647217,-5.502704620361328,-0.2642563581466675,-8.417269706726074,4.439276218414307,6.310133934020996,3.603135347366333,2.7589049339294434,-1.3512979745864868,-8.488631248474121,2.3680901527404785,0.42805683612823486,0.3962140381336212,-8.295494079589844,-1.611689567565918,-4.41510009765625,5.837039470672607,-3.420605421066284,-6.490498065948486,-7.036424160003662,2.1465003490448
00990209.wav,0.1127379983663559,0.2872985601425171,1681.5221821361504,2047.6542204661146,3637.4209800065255,0.06946017921017014,-128.44192504882812,123.3170166015625,-1.5565427541732788,29.648752212524414,-13.301033973693848,10.811113357543945,-7.402435302734375,3.0579135417938232,-6.058528423309326,4.310277462005615,-2.8966376781463623,0.657835066318512,-1.4496709108352661,-1.1664410829544067,-6.195937156677246,-0.9379014372825623,-6.853043556213379,-0.5156638026237488,-3.245635986328125,-1.5154681205749512,-8.282322883605957,-0.5026384592056274,-8.362921714782715,-5.311226844787598,-8.215141296386719,-1.0968135595321655,-7.10718297958374,-1.4749213457107544,-1.5982383489608765,1.2203943729400635,-5.996757507324219,-1.0272544622421265,-4.2092366218566895,0.08246312290430069,-6.201335906982422,-2.0687789916992188,-6.438760757446289,-3.3328685760498047,-2.9996397495269775,2.029805898666382
00990217.wav,0.09959013015031815,0.32210224866867065,1647.2886816450098,2115.066356303869,3685.4918159077724,0.059035582221577725,-157.62322998046875,115.59855651855469,5.8527936935424805,37.85676574707031,-1.0553030967712402,10.709096908569336,-9.035728454589844,-4.7776594161987305,-9.046420097351074,-5.401561260223389,-10.738823890686035,-8.010560035705566,-10.749120712280273,-4.886402130126953,-6.34095573425293,-2.04577374458313,-7.253451347351074,-0.9583801627159119,-4.208005905151367,-3.994248628616333,-9.505833625793457,-1.2636539936065674,-2.487300157546997,3.4286108016967773,-3.625622272491455,-1.2216894626617432,-5.455671787261963,-4.939177513122559,-11.402338981628418,-3.223557233810425,-0.757716178894043,6.193865776062012,-1.741851806640625,0.42359304428100586,-6.572317600250244,-1.3469717502593994,-5.847195148468018,-2.682360887527466,-6.628911018371582,-4.498898029327393
00990218.wav,0.07692556083202362,0.34232714772224426,1832.321336455442,2180.543166615143,4053.1959917820486,0.0724831011570488,-157.38621520996094,112.68000793457031,0.7391095757484436,32.1219367980957,-9.36721134185791,8.428472518920898,-9.062292098999023,-0.7240667939186096,-9.466487884521484,-1.1670188903808594,-8.337322235107422,-8.144497871398926,-9.622843742370605,-4.8642706871032715,-5.8288774490356445,-1.932905912399292,-5.957540035247803,-0.7913492918014526,-5.421981334686279,-1.0244309902191162,-6.223156452178955,0.9039995670318604,-4.036951541900635,-5.777721881866455,-6.017139911651611,0.8297383189201355,0.4077097475528717,3.9521470069885254,-1.6164155006408691,-2.3227338790893555,-6.743241786956787,-0.8556814789772034,-2.5576162338256836,1.7578686475753784,-4.573074817657471,-0.4796431064605713,-3.828160285949707,-1.1302026510238647,-4.6774468421936035,1.384461522102356
00990220.wav,0.10332296043634415,0.3516557514667511,2111.5084762471156,2501.6504044602634,5079.0631004386605,0.0801049370407966,-125.4637222290039,102.25484466552734,13.603873252868652,22.969432830810547,-0.14715123176574707,25.419584274291992,-15.97957706451416,-0.14634545147418976,-5.769979953765869,11.587326049804688,-2.9132449626922607,-3.0545010566711426,-7.741103172302246,1.2852869033813477,-6.768797874450684,0.34416860342025757,-8.355256080627441,5.430954933166504,3.4984006881713867,-1.5183765888214111,-2.9948737621307373,1.285240650177002,5.872494697570801,0.30263203382492065,-9.972976684570312,1.0566654205322266,0.7130253314971924,1.9498783349990845,-5.845475196838379,-1.7524394989013672,-3.788614511489868,4.596195697784424,0.41048213839530945,3.0238900184631348,1.288594365119934,5.351016044616699,1.2267684936523438,3.8035216331481934,-2.959149122238159,-1.7086267471313477
00990221.wav,0.16490991413593292,0.3321394622325897,1267.483641257976,1872.0150404833626,2580.9284254459108,0.04750036252900232,-126.82423400878906,137.49087524414062,3.474820375442505,28.2169189453125,3.395108699798584,16.448505401611328,6.954623222351074,8.553872108459473,-3.2594194412231445,7.372286319732666,-1.5981467962265015,6.002757549285889,8.207650184631348,9.357336044311523,-3.7006258964538574,1.5487116575241089,-5.005438804626465,1.378097653388977,1.2630467414855957,6.690043926239014,4.608579635620117,3.069990873336792,-5.530176639556885,2.68843412399292,-1.5227129459381104,7.009354591369629,8.943344116210938,13.582737922668457,3.0203094482421875,-2.430492877960205,-9.786565780639648,3.4464869499206543,1.9102516174316406,1.9461580514907837,-5.88539457321167,-1.0948355197906494,-3.027148723602295,0.7969463467597961,-2.744535446166992,6.794776916503906
00990889.wav,0.019827136769890785,0.32863500714302063,954.1692045557901,1447.1666254482232,1595.6636433258411,0.04431237311484919,-404.21173095703125,165.37437438964844,14.047684669494629,-3.137493371963501,8.648028373718262,6.949337959289551,-0.9153116941452026,-0.1348016858100891,-4.0029377937316895,-0.869147777557373,-1.5099791288375854,-3.4558091163635254,-2.8240163326263428,-3.7656354904174805,-2.627272605895996,-6.122439861297607,-7.550755023956299,-8.259263038635254,-7.863483428955078,-9.088247299194336,-9.54277229309082,-7.160083770751953,-10.18578815460205,-0.7600135207176208,-11.828181266784668,-5.684422492980957,-10.085083961486816,-3.722991704940796,-5.534363746643066,0.24715693295001984,-4.4352030754089355,-7.946152210235596,-1.357791543006897,-0.7939955592155457,1.7490612268447876,-1.5445669889450073,-8.383931159973145,-7.752143383026123,-3.31915020942688,4.297510623931885
00990902.wav,0.12001647800207138,0.23996692895889282,1260.112208475062,1441.5047841184269,1949.8207180793213,0.07368779606535189,-189.47865295410156,155.6606903076172,-27.650257110595703,5.932608604431152,-22.646820068359375,20.10251235961914,-24.485095977783203,-10.242379188537598,-15.896970748901367,-5.595460891723633,-17.07369613647461,-18.397991180419922,-4.223366737365723,1.5700881481170654,4.684535026550293,9.350701332092285,8.866009712219238,11.880428314208984,10.801759719848633,-1.2981308698654175,-7.810206890106201,-11.622097969055176,11.823698997497559,17.052288055419922,1.417504072189331,-0.8713247776031494,-7.6782708168029785,-1.997477412223816,-5.065321445465088,3.5142195224761963,0.606439471244812,-10.168564796447754,1.9870026111602783,4.515442371368408,-3.2316832542419434,-2.1155946254730225,-1.764589548110962,-2.7412281036376953,2.595075845718384,-9.202260971069336
00991004.wav,0.3265840411186218,0.3735108971595764,2695.052139675854,2302.184742997543,4968.190329837577,0.15875003025755227,19.48512077331543,73.17304992675781,-35.422969818115234,25.805007934570312,-7.264281749725342,-4.684598922729492,2.9220163822174072,0.7217478156089783,-3.0394883155822754,-6.626242160797119,-9.191843032836914,-2.8294763565063477,-13.245866775512695,-6.016252517700195,-5.953458309173584,2.7913262844085693,-10.215302467346191,1.0483523607254028,1.0041004419326782,1.2688239812850952,-9.37137508392334,-2.5247983932495117,-6.118278980255127,-1.6267554759979248,-3.525722026824951,1.9702870845794678,-3.760082483291626,-1.0684123039245605,-4.657872676849365,-1.6992406845092773,-11.244296073913574,-3.29848051071167,-4.248823165893555,3.4520957469940186,0.6214144825935364,6.15335750579834,-2.2993454933166504,0.3090774714946747,-3.9545252323150635,-0.5558760762214661
00991007.wav,0.22606825828552246,0.34359681606292725,2999.867031299978,3069.6962912424874,6988.45846470154,0.09857797068648334,-62.692195892333984,60.39341354370117,28.85673713684082,29.112306594848633,8.34954833984375,8.1736421585083,-1.1570115089416504,-7.531318187713623,-13.133827209472656,-1.2019768953323364,-6.688096046447754,7.745803356170654,1.7795400619506836,9.123015403747559,3.788853406906128,4.735781192779541,-6.60491418838501,0.3809530735015869,-3.7963273525238037,6.387304306030273,-1.5381382703781128,1.3262648582458496,-5.625454425811768,3.442800283432007,2.1800143718719482,6.028660297393799,-0.43718674778938293,5.672697067260742,5.267267227172852,7.520145416259766,-5.920386791229248,-4.720585346221924,-6.173893928527832,4.198940277099609,2.3486340045928955,5.655522346496582,-1.1058543920516968,-0.7665056586265564,-3.163923501968384,2.34708309173584
00991008.wav,0.2405865639448166,0.36805033683776855,2748.0194973298435,2514.266618082027,5536.601842382359,0.14009019776336173,-43.065670013427734,63.61598205566406,6.225477695465088,44.66215133666992,-14.044570922851562,14.236948013305664,4.17801570892334,10.756932258605957,-3.729961633682251,7.864938735961914,1.388214349746704,8.101005554199219,-3.0593912601470947,3.8985211849212646,-3.7404439449310303,0.36461105942726135,-1.9326533079147339,3.595999240875244,-6.084921360015869,0.0456736795604229,-5.718819618225098,5.976532459259033,1.6420302391052246,1.9553648233413696,-2.742696762084961,0.009078211151063442,-8.866978645324707,-2.0599215030670166,-4.8356146812438965,3.4671237468719482,-2.8167409896850586,-2.8268356323242188,-4.515661239624023,2.3555214405059814,-3.5252435207366943,2.7677721977233887,-4.128729343414307,2.0022151470184326,-0.08502551913261414,-5.732853889465332
00991078.wav,0.21536751091480255,0.46992307901382446,2603.9787432519165,2421.071823041768,5379.100806646672,0.13312580120452785,-29.778104782104492,88.49651336669922,-20.569530487060547,24.008989334106445,2.5273728370666504,11.89811897277832,4.618081569671631,8.89772891998291,1.5662360191345215,5.179590225219727,-3.538625717163086,7.919583797454834,-0.2869759798049927,-4.199718952178955,-11.702554702758789,-1.8724414110183716,-7.802004337310791,0.04064450040459633,-3.5190353393554688,-0.04956125468015671,-3.747743844985962,0.7268683314323425,-2.8538639545440674,-3.0203793048858643,-5.883203029632568,-2.417833089828491,-5.147093772888184,0.07821721583604813,-4.130929946899414,-1.9676406383514404,-4.461730480194092,-2.4739859104156494,-3.3601224422454834,0.5446662306785583,-3.0630650520324707,2.293626308441162,-3.194911241531372,-2.470147132873535,-4.269931316375732,0.26400694251060486
00991079.wav,0.29566866159439087,0.49446016550064087,2604.9516171362025,2508.070364324481,5354.409289286233,0.12230160361842106,24.261640548706055,81.80061340332031,-9.94972038269043,34.6013069152832,0.5600414276123047,12.990382194519043,3.104526996612549,11.379920959472656,-3.0726466178894043,11.750407218933105,-3.5332326889038086,10.082404136657715,-0.3131522536277771,1.5138720273971558,-7.445400238037109,2.6832821369171143,-7.50299596786499,2.1714415550231934,-2.7434921264648438,-0.15219131112098694,-4.500449180603027,2.9933085441589355,-1.7504302263259888,1.0601063966751099,-0.7653380632400513,0.5542433261871338,-3.53376841545105,2.817755937576294,-2.1596519947052,1.4088404178619385,-3.286813735961914,-1.0575435161590576,-3.3493690490722656,0.8065634369850159,-2.21640944480896,3.988896131515503,-2.0078012943267822,-0.3222619593143463,-4.113137245178223,0.14047010242938995
00991443.wav,0.17253099381923676,0.2892666161060333,1415.084514281206,1767.5464715729997,2652.4642908932715,0.06357172636310905,-175.3677978515625,136.2686767578125,5.281194686889648,18.750606536865234,-1.7071822881698608,1.7913075685501099,2.389608383178711,-3.979072332382202,-3.154676675796509,-2.3528082370758057,-14.118990898132324,-5.640477657318115,-11.119769096374512,-5.279876232147217,-7.691385746002197,-6.234286785125732,-10.967881202697754,-6.58579158782959,-5.8230743408203125,0.14764384925365448,0.3926888108253479,1.7123183012008667,-2.3817529678344727,-5.270630836486816,-11.189545631408691,-2.841043472290039,-4.059077739715576,-0.8571746945381165,-6.127843379974365,-6.644256114959717,-6.953812122344971,-0.7254635095596313,-2.59478497505188,-2.151236057281494,-6.423501968383789,-1.8407825231552124,-2.662644386291504,0.020963523536920547,-2.9755337238311768,3.7931597232818604
00991444.wav,0.12774795293807983,0.24248436093330383,1231.544500033765,1474.4568053793075,2108.310747331284,0.06668651057804027,-187.23973083496094,154.1841583251953,-15.45079231262207,5.309157371520996,-23.20366859436035,-22.536155700683594,-9.79882526397705,-12.19785213470459,-13.193365097045898,1.0584814548492432,-12.1224365234375,-7.238840103149414,-16.04727554321289,-13.530648231506348,-10.943891525268555,-4.046097278594971,-6.590932846069336,-0.6823958158493042,4.5250468254089355,-0.8687409162521362,-9.860567092895508,-7.089825630187988,-3.773529052734375,2.848579168319702,0.4863126277923584,9.498037338256836,-2.160271644592285,-1.2265201807022095,-5.2667412757873535,8.991455078125,1.4846243858337402,-1.9289582967758179,-2.7701759338378906,2.5972657203674316,4.4158244132995605,5.994626998901367,-0.08431682735681534,5.413913726806641,-2.0158400535583496,-3.223961114883423
00991446.wav,0.2511160671710968,0.23465245962142944,1050.9333155842996,1429.9245336322135,1880.6275643275562,0.042048542191130904,-146.46551513671875,152.0323028564453,-12.829472541809082,28.221149444580078,-6.672834396362305,0.36202162504196167,0.5063490867614746,2.903409242630005,-17.684412002563477,-14.664328575134277,-16.699308395385742,-12.398561477661133,-8.60207462310791,-9.1692533493042,-14.649764060974121,-16.217430114746094,-17.75322151184082,-9.919395446777344,-7.9049458503723145,-4.889764308929443,-10.120369911193848,-10.262232780456543,-9.765206336975098,-11.977896690368652,-7.819032669067383,9.680651664733887,13.841453552246094,8.076842308044434,-1.2611072063446045,-8.820460319519043,-15.128523826599121,-6.4306511878967285,5.937180995941162,4.713399887084961,-7.537545204162598,-16.26334571838379,-9.836055755615234,5.1028571128845215,5.624295711517334,-0.8498980402946472
00991447.wav,0.17596593499183655,0.347370982170105,1816.6732721675132,1785.9188736614371,3441.4571739957946,0.1189548288863109,-80.80870819091797,129.39064025878906,-46.297245025634766,12.538119316101074,-13.115459442138672,-5.901298999786377,-12.325333595275879,-2.8728721141815186,-8.752119064331055,-6.732171058654785,-13.25588321685791,-3.047438144683838,-10.778870582580566,-6.841177463531494,-8.947356224060059,-4.074736595153809,-8.675044059753418,-7.1177873611450195,-8.034191131591797,-0.3496053218841553,-11.199579238891602,-0.019811831414699554,-2.658444404602051,-3.5019705295562744,-2.8295812606811523,2.8206896781921387,-4.1689066886901855,-1.3623933792114258,-5.006300449371338,-7.173142433166504,-6.724473476409912,3.6232242584228516,-8.891755104064941,0.7393125891685486,-6.427277565002441,-0.04484625533223152,-5.824751377105713,-2.811018466949463,-5.2076640129089355,-1.8143929243087769
00991484.wav,0.08837197721004486,0.29327288269996643,526.8673301578049,758.3963235665339,787.55234012471,0.03176773673143851,-312.33038330078125,221.2113494873047,23.14124298095703,36.27532196044922,0.34486111998558044,-6.524383068084717,-5.633675575256348,-3.1836934089660645,8.148602485656738,-3.9763495922088623,2.4949581623077393,0.274554580450058,-3.63254976272583,-3.3157129287719727,-8.906826972961426,-2.489593505859375,-3.221543788909912,-0.15113234519958496,-2.714816093444824,-14.752557754516602,-7.794867515563965,2.200191020965576,9.704984664916992,12.723121643066406,2.068483352661133,-6.566967487335205,-10.558722496032715,-10.434793472290039,-4.672980785369873,0.39811792969703674,3.620053768157959,-0.2952631115913391,-0.263723224401474,1.8019450902938843,-3.453664541244507,-5.481495380401611,-8.071146011352539,-9.131863594055176,-7.150028228759766,-7.207140922546387
00991487.wav,0.05818449333310127,0.31034189462661743,709.1051941628907,552.0244332933142,1062.716114567196,0.04935649750677769,-375.1090393066406,240.1760711669922,-24.398588180541992,-74.80989837646484,-30.22653579711914,-28.3892879486084,-40.74528121948242,-44.14891052246094,-30.74410629272461,-10.408907890319824,-11.804901123046875,-17.618961334228516,-8.821455955505371,-3.5309531688690186,-5.025759220123291,-2.63332462310791,3.500215530395508,8.341840744018555,6.9827728271484375,5.255448818206787,10.829448699951172,14.840225219726562,10.572244644165039,5.423262119293213,3.8367624282836914,1.7826803922653198,-3.0848846435546875,-5.436959266662598,-0.73192298412323,2.271535873413086,-4.351587772369385,-10.99876880645752,-8.15603256225586,-2.132998466491699,-1.1928640604019165,-3.5689611434936523,-2.672945499420166,1.4201864004135132,1.0865745544433594,-2.623230218887329
00991490.wav,0.08357498049736023,0.26202839612960815,396.77076710687805,450.7848531572328,554.3092802892982,0.03147922406709203,-405.9053039550781,182.63340759277344,83.35577392578125,17.65252685546875,-4.952023983001709,-10.876508712768555,-12.295751571655273,-14.345120429992676,-18.7203369140625,-21.808935165405273,-23.618383407592773,-24.946231842041016,-22.116003036499023,-14.436575889587402,-7.785193920135498,-8.243169784545898,-13.053709030151367,-13.860254287719727,-13.149408340454102,-18.35906410217285,-20.5759334564209,-10.203813552856445,2.117882251739502,7.0044355392456055,7.439480304718018,0.9287711977958679,-12.646547317504883,-19.792573928833008,-16.052005767822266,-13.831354141235352,-18.67452049255371,-20.44537353515625,-8.536613464355469,10.75285530090332,17.767963409423828,7.79955530166626,-2.4242103099823,-3.4158763885498047,-0.6702002882957458,0.36608222126960754
00991491.wav,0.1095755472779274,0.31170883774757385,708.8320189013781,553.2073097958604,1063.0914027703816,0.049275936773818745,-313.1923828125,240.14451599121094,-24.399009704589844,-74.69673156738281,-30.236135482788086,-28.366146087646484,-40.721988677978516,-44.32143020629883,-30.833995819091797,-10.360658645629883,-11.724589347839355,-17.436044692993164,-8.74527645111084,-3.6064083576202393,-4.961246013641357,-2.4755749702453613,3.550365924835205,8.341224670410156,7.111019611358643,5.547000408172607,11.115358352661133,14.97358226776123,10.546672821044922,5.327475547790527,3.768402576446533,1.7581591606140137,-3.071350336074829,-5.313671588897705,-0.5256775617599487,2.3362534046173096,-4.474221229553223,-11.05858325958252,-8.079523086547852,-2.049426317214966,-1.1736942529678345,-3.652935266494751,-2.7724833488464355,1.380765438079834,0.9738672971725464,-2.755793571472168
00991772.wav,0.3010234832763672,0.47243914008140564,2362.9186973816263,2633.070444581189,5548.11902035123,0.07053035437645236,-13.742964744567871,87.29039764404297,0.2359021008014679,26.60223960876465,8.018179893493652,11.584121704101562,-0.9858264327049255,14.760354042053223,-5.8022685050964355,8.941967964172363,-2.7610716819763184,6.660994529724121,-1.7549448013305664,5.379201412200928,-0.5269030332565308,3.682879686355591,-0.8104065656661987,2.060671329498291,-2.956007480621338,3.504715919494629,0.8808011412620544,3.438467502593994,-2.8699140548706055,3.60776686668396,-3.685123920440674,2.719973564147949,-2.534092426300049,1.7844212055206299,-1.8704333305358887,3.7533140182495117,-1.7712899446487427,1.9804033041000366,-1.702597737312317,0.07480882108211517,-2.7782557010650635,-0.6813816428184509,-4.253641605377197,1.31900954246521,-1.8595523834228516,1.3801779747009277
00991774.wav,0.16372862458229065,0.35392630100250244,2599.1329231550803,2704.642664780648,5810.542513322941,0.10014070656902552,-71.7745361328125,82.30411529541016,3.8497231006622314,11.803770065307617,-0.47634223103523254,4.421690464019775,-8.48725414276123,2.717768430709839,-6.4706034660339355,1.468300461769104,-6.146599769592285,2.7287988662719727,-8.337642669677734,0.430880069732666,-0.35641002655029297,6.231874465942383,-2.686215400695801,3.964244842529297,-0.7155972123146057,-0.24441318213939667,-8.759034156799316,-1.610019564628601,-1.7243491411209106,6.226058006286621,2.6464648246765137,1.6783727407455444,-6.155895233154297,1.2673521041870117,-1.2613098621368408,4.438843727111816,-1.4615241289138794,0.01562452781945467,-1.8366737365722656,3.606158971786499,-1.4097824096679688,5.480597972869873,-1.1239445209503174,3.3415982723236084,-1.4876326322555542,-2.1259570121765137
00991775.wav,0.24677589535713196,0.49367755651474,2101.4002914543566,2465.588184138584,4898.770351986106,0.07252962214368706,-20.69607162475586,102.05377197265625,3.814464569091797,32.5045280456543,2.412931203842163,16.403675079345703,1.3626213073730469,8.312113761901855,-7.745094299316406,8.038753509521484,2.6438803672790527,4.118707180023193,1.98308527469635,5.030257701873779,-3.8804001808166504,3.7799599170684814,-0.7528610229492188,1.491482138633728,-3.052711248397827,6.789501190185547,4.073164463043213,8.46086597442627,-0.03423880785703659,2.770657539367676,-2.579637050628662,2.2548797130584717,-2.4580090045928955,5.230142593383789,0.6019006967544556,1.9951297044754028,-2.822296380996704,4.793564796447754,-1.6422659158706665,2.100253105163574,-2.1008968353271484,0.1997741162776947,-1.8701497316360474,1.9533437490463257,-3.9231741428375244,1.354174256324768
00992057.wav,0.2096656709909439,0.4736379086971283,2188.497216972362,2419.1086464700916,4832.905114831062,0.09454152165506574,-30.038042068481445,98.32711029052734,-7.777263641357422,20.222055435180664,-0.7326188087463379,12.93975830078125,-4.348092079162598,7.257579803466797,-5.418551921844482,1.4326543807983398,-6.138297080993652,-1.6470916271209717,-8.062704086303711,-1.5953636169433594,-5.969154357910156,1.4530324935913086,-1.792283535003662,2.4693150520324707,-2.34494948387146,2.0695111751556396,-5.948619842529297,-0.0038207394536584616,-3.763075590133667,1.577982783317566,-2.453878164291382,2.046736240386963,-3.421091079711914,3.017284393310547,-1.3028967380523682,1.5919853448867798,-4.84760046005249,1.5421034097671509,-0.5175469517707825,2.537025213241577,-1.0040420293807983,1.9654241800308228,-3.5156378746032715,0.5915499329566956,-3.1751649379730225,1.2857846021652222
00992106.wav,0.22103969752788544,0.3469744324684143,1959.1281302231039,2333.0691137589515,4288.459996490124,0.06528445124903176,-109.33126831054688,111.436279296875,21.69179344177246,25.803659439086914,1.5198687314987183,10.849486351013184,-4.064633846282959,-0.3668639361858368,-3.9029202461242676,6.567702770233154,-1.0013855695724487,0.6385790109634399,-0.7180691957473755,6.159908294677734,-1.8204902410507202,3.341275215148926,-10.336074829101562,0.013012166135013103,-3.325044870376587,-0.26726672053337097,-0.6859768033027649,1.36290442943573,-4.031287670135498,1.813677191734314,-5.214047908782959,0.7996221780776978,0.06093301251530647,3.6113436222076416,-4.016100883483887,-3.99641752243042,-0.7438434362411499,1.1533756256103516,-3.415595531463623,-2.5061113834381104,-6.961788654327393,0.9408901929855347,-3.7415506839752197,0.8948402404785156,-2.8795037269592285,-0.3070037066936493
00992708.wav,0.17004042863845825,0.3758707642555237,1788.1353946466052,2049.6396539656293,3586.295768330025,0.08594392972986058,-71.48490142822266,117.25627899169922,-20.95233917236328,36.11701965332031,10.788344383239746,3.3437769412994385,-3.0339763164520264,8.078997611999512,-9.823322296142578,6.876312255859375,-4.988933086395264,4.789068698883057,-8.209354400634766,-1.6557646989822388,-9.062987327575684,-4.817375183105469,-7.137942790985107,-2.124567985534668,-2.1680002212524414,1.2046021223068237,-4.398132801055908,3.9907312393188477,-8.522875785827637,1.3354616165161133,-1.770236849784851,-2.6131978034973145,-7.761693954467773,-3.9740753173828125,-6.009858131408691,0.07101329416036606,2.468975782394409,6.131783962249756,1.1321213245391846,4.592284679412842,-4.652867317199707,-1.5937995910644531,-6.035462379455566,-0.544815182685852,-3.0149588584899902,0.19152773916721344
00992710.wav,0.14881213009357452,0.3633899986743927,1638.9592358897169,2041.6279943788306,3534.0849201529873,0.07562203934648105,-111.24420928955078,125.01022338867188,-9.327895164489746,31.812437057495117,7.119675159454346,10.24906063079834,-1.418385624885559,0.3958074748516083,-10.683722496032715,3.4393982887268066,-5.991238594055176,3.7934396266937256,-3.1218011379241943,-2.225444793701172,-9.986551284790039,1.1493487358093262,-3.2238545417785645,-1.3431522846221924,-1.4766886234283447,-5.6627302169799805,-8.87621021270752,0.7167454957962036,-9.860132217407227,-0.8592175245285034,-1.4899379014968872,-2.6649250984191895,-6.806856632232666,1.0134357213974,-6.050444602966309,-5.0736470222473145,0.1491546481847763,-0.1959732621908188,-4.416292667388916,2.4987406730651855,-6.935953140258789,0.9904757738113403,0.4801892042160034,-2.770456552505493,-5.941922187805176,-5.081294059753418
00992711.wav,0.17578084766864777,0.3449646234512329,1716.0950233710068,1941.2508980359562,3399.2688073380614,0.08106111722986058,-80.5423583984375,124.96044921875,-26.53520393371582,34.599761962890625,9.185385704040527,0.33720916509628296,-1.8185526132583618,7.244963645935059,-9.872014045715332,3.796363353729248,-7.793118000030518,3.1285135746002197,-7.805254936218262,-1.7497036457061768,-11.022502899169922,-7.65337610244751,-6.288023948669434,-3.7592368125915527,-1.6174306869506836,1.3719384670257568,-4.936492443084717,2.980682373046875,-9.930448532104492,0.5550284385681152,-1.7139091491699219,-4.0545477867126465,-7.54427433013916,-4.530913352966309,-4.964259147644043,1.998278021812439,-0.27950528264045715,0.8852302432060242,-5.746928691864014,-0.26907289028167725,-3.325697183609009,-0.791013240814209,-3.1322579383850098,-1.5012364387512207,-2.9790470600128174,-1.29164719581604
